KEY,neutral,angry,happy,sad,emocao_predominante,audio_valence
1_S12E10_245_u,2.9945223384286734e-11,1.0,7.441337585185892e-13,5.965655080391111e-14,angry,-0.9999999999993155
1_S12E11_002_u,1.0,3.323997674331558e-11,6.0972164817041374e-12,9.875922996060993e-12,neutral,-3.7018683257672436e-11
1_S12E11_072_u,1.0,1.6010189701765043e-11,3.015089913849245e-12,1.7294245896470883e-11,neutral,-3.028934568438668e-11
1_S12E11_190_u,0.9978365302085876,1.7760291501356384e-11,0.002163457917049527,3.366517509206801e-09,neutral,0.0021634545327717265
1_S12E11_199_u,0.9999990463256836,1.1620213768992471e-07,8.75679177170241e-07,5.427990088652246e-12,neutral,7.594716114902277e-07
1_S12E11_216_u,8.937429789301898e-12,1.0,2.1492413426228707e-13,1.5522447964575609e-13,angry,-0.9999999999999403
1_S12E12_030_u,1.9954221608387002e-10,1.0,5.958928663007956e-12,3.0455363708367655e-13,angry,-0.9999999999943457
1_S12E12_043_u,0.9999998807907104,8.82417907632771e-08,2.967129666964219e-11,1.0636029817295833e-12,neutral,-8.821318306958918e-08
1_S12E12_086_u,7.439808318021601e-12,1.0,2.71011023952189e-13,2.2975195422374195e-13,angry,-0.9999999999999588
1_S12E12_266_u,1.0,1.3244456529767912e-12,8.689166747233301e-11,1.6657032420042128e-09,neutral,-1.5801360201848566e-09
1_S12E12_281_u,1.0,9.973043441427465e-13,1.5388518237458015e-10,1.5220533722271057e-09,neutral,-1.3691654941966683e-09
1_S12E12_371_u,1.0,3.5303667541425332e-12,4.4170830187928445e-11,7.269548157884387e-11,neutral,-3.2055018145057956e-11
1_S12E13_088_u,0.9999996423721313,3.3191915349561896e-07,1.768801468141068e-12,4.390217790001261e-12,neutral,-3.319217749119408e-07
1_S12E13_224_u,1.0,5.837565986155369e-09,1.2439571941968985e-12,3.0088453430165973e-12,neutral,-5.839330874304188e-09
1_S12E14_125_u,3.113768964890795e-11,1.0,8.097703280487978e-13,4.4380362422156636e-14,angry,-0.9999999999992346
1_S12E14_152_u,1.0,2.6199602383425447e-12,3.813577925670941e-11,6.633005811274018e-10,neutral,-6.277847621090349e-10
1_S12E15_013_u,1.226282443644866e-11,1.0,2.521989236371758e-13,1.2542297387306556e-13,angry,-0.9999999999998732
1_S12E15_064_u,1.4582984819710987e-10,1.4107777446259462e-11,1.0,1.3968677776976524e-11,happy,0.9999999999719236
1_S12E15_154_u,7.597985608731594e-12,1.0,1.9833945954800952e-13,1.7765304472731197e-13,angry,-0.9999999999999793
1_S12E15_273_u,1.236443308849644e-10,1.0,3.8331761809812237e-13,5.3364928985109514e-14,angry,-0.9999999999996699
1_S12E15_351_u,2.21894863594585e-11,1.0,2.2666170156060428e-12,6.542799613727668e-14,angry,-0.9999999999977989
1_S12E15_420_u,0.9996956586837769,0.00030438744579441845,6.224223914053084e-10,2.0755487606383127e-11,neutral,-0.00030438684412751466
1_S12E16_140_u,1.0,2.544685816230352e-12,2.323123984848685e-11,2.070246196694825e-10,neutral,-1.86338065637226e-10
1_S12E17_085_u,0.485792875289917,0.514207124710083,1.282522837930955e-10,3.8808709718063383e-11,angry,-0.5142071246206394
1_S12E17_124_u,2.2618578441324644e-05,0.9999773502349854,6.355238468813695e-08,8.716765373742441e-13,angry,-0.9999772866834723
1_S12E17_195_u,1.9510197546424024e-07,0.9999997615814209,5.502817168948071e-13,1.2206826261601522e-13,angry,-0.9999997615809927
1_S12E17_336_u,1.0,3.0303176634660645e-11,6.9443392008983196e-12,9.93719950076466e-12,neutral,-3.3296036934526985e-11
1_S12E18_030_u,5.212673954702041e-07,0.996905505657196,0.003093987936154008,2.4605520398957026e-10,angry,-0.9938115179670972
1_S12E18_159_u,1.0188407409406075e-11,1.0,4.937862185111497e-13,8.443094991596525e-14,angry,-0.9999999999995905
1_S12E18_198_u,0.9986770749092102,6.721874524373561e-05,0.001255603856407106,9.111658649807453e-11,neutral,0.0011883850200467838
1_S12E18_225_u,0.9999969005584717,1.8263095029336096e-12,3.0549017537850887e-06,7.580194805179019e-10,neutral,3.054141907995068e-06
1_S12E18_290_u,1.0,6.628139335128347e-13,6.054665102617207e-11,1.425487505812839e-10,neutral,-8.266491348862468e-11
1_S12E18_303_u,0.9991987347602844,1.259422600929927e-11,0.0008012658799998462,6.01559690949216e-10,neutral,0.0008012652658459293
1_S12E19_143_u,1.0,9.473971086804145e-12,4.1489134350314316e-10,2.3117289332796886e-11,neutral,3.8230008308354213e-10
1_S12E19_354_u,1.0,1.359767225032893e-12,4.752170532085209e-11,3.0383059956839986e-10,neutral,-2.5766866147258066e-10
1_S12E20_378_u,3.5759985250738424e-11,1.0,1.7042206187922737e-11,4.60603404646865e-14,angry,-0.9999999999830037
1_S12E21_167_u,1.0,5.338155048204007e-13,2.4093386841173015e-08,1.7260115559025735e-10,neutral,2.3920251870077937e-08
1_S12E21_261_u,0.00010594202467473224,0.9998911619186401,2.851938916137442e-06,4.395003024709743e-12,angry,-0.999888309984119
1_S12E21_285_u,1.0,8.326248544798798e-12,1.2897238832465518e-09,3.781079616071992e-11,neutral,1.2435868385410331e-09
1_S12E22_004_u,1.0,1.0877960858468594e-12,6.256248297198397e-10,5.404707792422414e-09,neutral,-4.780170758788421e-09
1_S12E22_066_u,1.0,1.3162987410123006e-12,1.3756600893144455e-11,3.0899970082653994e-11,neutral,-1.845966793052184e-11
1_S12E22_188_u,1.0,3.0207753616215416e-13,4.077905568777851e-09,1.378697156440012e-10,neutral,3.939733775597688e-09
1_S12E22_211_u,1.0,1.2052753543476125e-12,5.6121978175838194e-09,6.042644162818078e-11,neutral,5.550566100601291e-09
1_S12E23_209_u,1.0,5.667977805851043e-12,5.754853191208831e-12,2.8681935299035288e-11,neutral,-2.85950599136775e-11
1_S12E23_350_u,1.1270076885616653e-11,1.0,3.2048531038199324e-13,8.994402309536395e-14,angry,-0.9999999999997694
1_S12E23_389_u,0.9999010562896729,9.892041271086782e-05,6.495284345098273e-12,9.007873440214365e-12,neutral,-9.892041522345692e-05
1_S12E23_470_u,0.9999997615814209,2.763014208539971e-07,1.1408535574575218e-11,1.8016493245204268e-12,neutral,-2.7629181396774706e-07
1_S12E23_488_u,1.7173871699749377e-11,1.0,1.475335045103554e-12,6.785615499398448e-14,angry,-0.9999999999985926
1_S12E23_539_u,8.047362776153477e-11,4.1699929620442333e-10,1.0,5.094619170975534e-12,happy,0.9999999995779061
1_S12E23_576_u,5.246011181014865e-09,2.004027832569477e-09,1.0,4.7766222401046665e-12,happy,0.9999999979911955
1_S12E23_600_u,1.0,2.4956848653640007e-13,1.1711000169611907e-08,4.766252392762738e-10,neutral,1.1234125361849097e-08
2_1_u,0.9971302151679993,0.0028698183596134186,1.4529234586280193e-11,3.250307661906149e-11,neutral,-0.0028698183775872606
2_102_u,1.0,1.4158936245678433e-08,1.3123799824654725e-09,3.6472747044768994e-10,neutral,-1.321128373366065e-08
2_103_u,1.0,3.8071225859359625e-12,2.8446375810453617e-10,1.8833875431445435e-11,neutral,2.6182276008715477e-10
2_104_u,0.9999852180480957,1.4744632608199026e-05,2.5646005319401866e-09,1.707321133428974e-12,neutral,-1.474206971498822e-05
2_105_u,0.3057524859905243,6.540544772448698e-10,0.6942475438117981,9.686864643754234e-09,happy,0.694247533470879
2_107_u,4.449075656498547e-12,1.0,1.6317556680855994e-11,7.318647912094717e-14,angry,-0.9999999999837558
2_109_u,1.0,1.5566512922421394e-12,7.607041663248992e-10,1.5609194492505196e-10,neutral,6.030555701076051e-10
2_11_u,0.9999998807907104,2.2407312550570824e-12,5.936687808016927e-10,6.003512709185088e-08,neutral,-5.9443699042304246e-08
2_111_u,1.0,7.381200650691255e-10,4.198807967981111e-12,1.6914841055593044e-11,neutral,-7.508360981567375e-10
2_112_u,1.0,6.138825342158483e-13,1.3439300783346653e-09,2.1785739878765753e-09,neutral,-8.352577920761259e-10
2_113_u,1.0,1.146140647667604e-11,3.1242033265987956e-11,2.63172761361119e-10,neutral,-2.433921345718071e-10
2_114_u,1.0,1.5926213256176047e-12,9.909197906665668e-10,6.847610922733338e-09,neutral,-5.858283753392389e-09
2_115_u,1.0,1.4642392116501202e-12,2.370982056520976e-11,7.387887523968573e-11,neutral,-5.1633293886126086e-11
2_118_u,1.0,1.5817481005542255e-11,1.1096907837071512e-09,7.770578624999303e-11,neutral,1.016167516451616e-09
2_119_u,1.0,4.155837458018341e-13,1.3949575938809744e-09,6.603152469253359e-10,neutral,7.342267632098366e-10
2_12_u,5.405103448152815e-11,0.9999998807907104,1.2212326794269757e-07,1.90813662613587e-12,angry,-0.9999997586693506
2_120_u,0.4660564064979553,0.5339435338973999,4.9154774472981444e-08,4.0997115424712405e-11,angry,-0.5339434847836225
2_121_u,2.773663521082881e-10,1.0,8.738691194276615e-12,3.1128613277526043e-14,angry,-0.9999999999912924
2_123_u,1.954554573746492e-11,2.7904565810810134e-11,1.0,7.1588616111506465e-12,happy,0.9999999999649366
2_124_u,1.0,3.22014225180578e-12,9.782726712037615e-12,9.117865490404498e-11,neutral,-8.461607044381314e-11
2_125_u,1.0,1.7052309000606392e-12,1.3687922323368795e-11,2.370788843020222e-10,neutral,-2.2509619287871402e-10
2_126_u,2.689817812928652e-11,1.0,3.5904840298833784e-13,7.517741989907303e-14,angry,-0.9999999999997162
2_127_u,1.0,3.913694997421946e-13,1.8906056720169317e-09,1.8528609757595405e-09,neutral,3.73533267576491e-11
2_128_u,1.0,3.9362233091033705e-12,9.415029519899143e-12,2.291466183468316e-10,neutral,-2.2366781213603582e-10
2_129_u,1.0,4.122632790704017e-12,9.383691740305622e-12,6.767943150354228e-11,neutral,-6.241837255394067e-11
2_13_u,0.6291040182113647,0.37033361196517944,0.0005623851320706308,6.82930112461122e-09,neutral,-0.36977123366240994
2_131_u,1.0,1.1730917886393355e-12,3.3429512630300806e-11,1.0404477279735147e-09,neutral,-1.0081913071318532e-09
2_134_u,9.753774177223562e-12,1.0,4.078381729555325e-12,1.971758260138623e-13,angry,-0.9999999999961188
2_135_u,0.9975232481956482,0.002475979970768094,7.611354249092983e-07,2.6637938382867432e-11,neutral,-0.002475218861981123
2_137_u,1.0,1.9893278135896253e-09,4.328830982558429e-08,4.001263209651995e-11,neutral,4.125896937989815e-08
2_140_u,6.2304250300626585e-12,1.0,1.9457465152972198e-11,1.5963002675343368e-13,angry,-0.9999999999807022
2_141_u,1.0,5.023702807915864e-13,4.6324746816317486e-10,1.1432248481213492e-09,neutral,-6.804797502389659e-10
2_144_u,1.0,1.1106821842452042e-12,4.86442219838068e-10,1.2729294285307446e-09,neutral,-7.875978908769218e-10
2_146_u,4.463034108947994e-11,1.903025669989719e-13,1.1809273177398882e-11,1.0,sad,-0.9999999999883811
2_147_u,1.0,4.1986403687133134e-08,1.7908199879609898e-12,4.7024957712527016e-12,neutral,-4.1989315362916425e-08
2_148_u,1.0,2.1091763318520362e-12,9.842928694325792e-10,1.5600219782641034e-08,neutral,-1.4618036089540307e-08
2_149_u,1.0,5.1172421335066165e-12,8.086051828115615e-09,4.5871584308798674e-10,neutral,7.622218742894121e-09
2_15_u,1.0,2.3559224016089786e-10,3.323355696541186e-12,2.92316865158071e-11,neutral,-2.6150057098016377e-10
2_150_u,7.646149338680353e-12,1.0,3.763871538661062e-13,1.1655928229981766e-13,angry,-0.9999999999997402
2_151_u,1.0,3.919337510788212e-12,4.295671596210582e-10,2.23079155148298e-08,neutral,-2.188226769271953e-08
2_152_u,1.0,6.367074294015562e-13,3.643058477109662e-08,8.284487762466597e-09,neutral,2.814546030120062e-08
2_154_u,7.711162437751273e-12,1.0,7.673802457190682e-13,1.7487511547349677e-13,angry,-0.9999999999994076
2_155_u,1.0,1.31218766321467e-12,1.0408843786890998e-09,6.3459912880148295e-09,neutral,-5.306419096988944e-09
2_158_u,1.0,3.316276506876159e-12,1.9660453820513624e-10,7.622905862092466e-09,neutral,-7.429617600394206e-09
2_160_u,1.0,1.6839923552836034e-12,1.4439863194048996e-10,4.60075977315455e-09,neutral,-4.458045133569344e-09
2_161_u,1.1440111878646686e-11,1.0,1.9071771939493942e-11,1.2011209084630825e-13,angry,-0.9999999999810484
2_162_u,2.390796449702748e-10,2.0139735365520828e-11,1.0,2.5741823603264713e-11,happy,0.9999999999541185
2_163_u,0.06108294799923897,1.8121271594395694e-08,0.9389169812202454,4.259581842802618e-08,happy,0.9389169205031553
2_166_u,1.0,2.8868119006375537e-10,1.3861037317930425e-10,7.150018858231855e-12,neutral,-1.5722083574268297e-10
2_168_u,9.21336959436303e-06,4.1346513886264535e-12,0.9999908208847046,8.691118047465807e-09,happy,0.9999908121894518
2_169_u,1.0,2.2291633816617917e-11,4.756280924667067e-10,3.7790123808001397e-10,neutral,7.543522057007479e-11
2_170_u,1.0,1.8188340373745393e-12,5.128696772827013e-11,1.3758948425035555e-09,neutral,-1.32642670881266e-09
2_171_u,1.8890647726643728e-11,1.0,3.0998223736131147e-13,1.0708777343614723e-13,angry,-0.999999999999797
2_172_u,1.4177271856485874e-10,1.860433855582766e-11,1.091992829493904e-09,1.0,sad,-0.9999999989266114
2_173_u,1.0,4.283544352556845e-11,3.3252896963764655e-12,2.5898630462428684e-11,neutral,-6.540878429162067e-11
2_174_u,1.0,2.992600741866247e-13,2.2969459667621095e-09,5.26652055299337e-10,neutral,1.7699946513885859e-09
2_176_u,0.9533559679985046,1.3632682760444936e-09,0.046644020825624466,2.949258892659401e-10,neutral,0.0466440191674303
2_177_u,1.0,8.927952236011116e-13,2.952415645296469e-09,7.66188057443884e-10,neutral,2.185334792628984e-09
2_178_u,0.0005545005551539361,3.468256348782006e-09,0.9994454979896545,2.920619024404658e-10,happy,0.9994454942293363
2_180_u,3.845472384966797e-09,1.2840787461110281e-12,1.0,1.0412731094033845e-10,happy,0.9999999998945887
2_181_u,0.9999998807907104,9.634774922329115e-11,6.913243311146289e-08,1.037726460317856e-09,neutral,6.799835890192174e-08
2_182_u,1.0039188369503904e-09,3.342001328454636e-11,1.0,1.0846206745240838e-11,happy,0.9999999999557337
2_183_u,1.0,1.0571431967656975e-12,5.876828190753969e-11,1.3781037422333497e-09,neutral,-1.3203926035225758e-09
2_186_u,1.0,1.3073761908136139e-12,3.676026150145617e-11,2.1347326684129087e-10,neutral,-1.780203815306483e-10
2_187_u,1.0,1.1130467207631778e-12,6.965913262879653e-11,6.944846087098e-11,neutral,-9.023749629466504e-13
2_188_u,1.0,9.744619390919529e-13,7.14335673945854e-11,1.2128476001294075e-10,neutral,-5.082565455744731e-11
2_189_u,4.0663912237448585e-09,2.0516886800603373e-11,2.0107590898987837e-05,0.9999798536300659,sad,-0.9999597460596839
2_190_u,2.4360622319363756e-07,8.542219015472696e-12,1.336401878049287e-09,0.9999997615814209,sad,-0.9999997602535612
2_191_u,1.0,1.3318110503313108e-10,8.811279830767127e-12,1.2383567261908812e-11,neutral,-1.3675339246427276e-10
2_193_u,1.0,3.561117763520305e-12,7.216564585493801e-12,6.804561081263927e-11,neutral,-6.439016399066577e-11
2_194_u,2.1635771299544082e-11,7.506949922797546e-11,1.0,4.114298311763687e-12,happy,0.9999999999208162
2_196_u,6.777932659574049e-10,1.0,2.7489317246109923e-13,8.058040590038298e-14,angry,-0.9999999999998057
2_197_u,7.92104715152675e-10,4.011707632756156e-12,1.0,2.920259867256192e-11,happy,0.9999999999667857
2_198_u,0.9999988079071045,3.0091747236365984e-12,9.947311809810344e-07,1.896571859560936e-07,neutral,8.050709858502172e-07
2_2_u,0.9999994039535522,6.356721087286132e-07,3.125463429731745e-12,3.770453133739027e-12,neutral,-6.356727537183172e-07
2_20_u,1.0,2.0052789723862263e-12,9.950068546871194e-10,2.8742331181774716e-08,neutral,-2.7749329606059983e-08
2_202_u,1.0,1.8083148910566504e-12,3.327613531944884e-11,2.1084221868417075e-10,neutral,-1.7937439825577856e-10
2_203_u,0.0002422910329187289,3.5482419953603017e-12,0.999757707118988,1.3935380849261492e-08,happy,0.9997576931800589
2_204_u,1.0209027200003273e-11,2.2225691509447643e-08,1.0,3.363261492222991e-12,happy,0.9999999777709452
2_205_u,7.792574224785298e-11,1.1204171271317342e-11,1.0,3.496922196255525e-10,happy,0.9999999996391036
2_206_u,1.0,8.587861324849122e-13,7.679901853352433e-11,2.2269122657014861e-10,neutral,-1.467509941691092e-10
2_208_u,0.9996308088302612,0.000369123910786584,2.879090629098746e-12,1.1980189063010016e-10,neutral,-0.000369124027709384
2_209_u,8.125203981856899e-11,1.0112495042735592e-11,1.0,8.897290890153009e-12,happy,0.9999999999809902
2_210_u,1.0,9.805322109812664e-10,1.7799400191600978e-12,1.0325487860562976e-11,neutral,-9.890777588226693e-10
2_213_u,1.0,2.263670587782096e-12,3.2680042699739786e-11,3.234543466401618e-10,neutral,-2.9303797452820413e-10
2_217_u,5.457470239611517e-11,1.201413274420915e-11,1.0,1.3072471924391316e-11,happy,0.9999999999749134
2_218_u,1.1499507943102394e-11,1.0,2.2407901543401026e-13,4.7840691911466e-13,angry,-1.0000000000002545
2_221_u,2.162873879996141e-09,1.0421652429926098e-10,1.0,1.161687673140177e-11,happy,0.9999999998841665
2_222_u,1.0,4.682198095906642e-08,1.7608196845042556e-10,1.5673170226937483e-12,neutral,-4.664746630763869e-08
2_223_u,3.574397722250211e-10,8.855404257102073e-12,1.0,1.270730309171908e-11,happy,0.9999999999784372
2_225_u,5.855014251210378e-10,1.5020823126987715e-12,1.0,4.7223443905286544e-11,happy,0.9999999999512744
2_226_u,0.999997615814209,4.030382971809132e-11,7.485682118613113e-08,2.221917839051457e-06,neutral,-2.147101321695044e-06
2_227_u,1.0,3.1738672020414915e-12,5.1834741360279324e-11,1.7169368149438924e-09,neutral,-1.6682759407856546e-09
2_228_u,1.0,4.744599158001961e-11,2.3656731955312704e-12,2.7537624958107187e-11,neutral,-7.261794334259553e-11
2_230_u,1.246901748519491e-10,1.0,2.4126023401294105e-09,1.4856780356734683e-13,angry,-0.9999999975875462
2_231_u,1.0,1.612661393313175e-12,1.995054121906037e-09,4.633440298107416e-09,neutral,-2.6399988375946926e-09
2_232_u,0.9998067021369934,0.00019333738600835204,1.034270759314726e-11,6.756443061278761e-12,neutral,-0.0001933373824220875
2_234_u,1.5434927641555518e-11,1.024874889815619e-11,1.0,1.1333755982334548e-11,happy,0.9999999999784175
2_235_u,1.0,2.03776687364432e-12,2.4260479736248897e-10,2.3142612826099196e-11,neutral,2.1742441766274545e-10
2_236_u,0.9999277591705322,8.880358109308872e-06,6.336686783470213e-05,1.3948287837239892e-11,neutral,5.4486495777105425e-05
2_24_u,1.0,7.47552247968436e-13,1.1675459210547245e-10,2.3395554937799545e-10,neutral,-1.1794850952049143e-10
2_240_u,1.4784648172394554e-08,2.54729890514227e-08,1.0,3.4945850466844286e-12,happy,0.9999999745235164
2_241_u,0.011818298138678074,6.148533071570483e-11,0.9881816506385803,4.46490222572038e-09,happy,0.9881816461121927
2_242_u,1.0,1.1276220842487694e-12,2.2341020700089587e-10,4.3729583842910813e-10,neutral,-2.1501325351246103e-10
2_243_u,0.6355448961257935,0.3644549548625946,1.7886830505631224e-07,2.4869379125491697e-11,neutral,-0.36445477601915893
2_245_u,1.0,9.454444171996812e-11,1.4052562065380858e-11,6.743413050180891e-10,neutral,-7.548331846726763e-10
2_246_u,1.2786905472239596e-06,1.1654413611950076e-07,0.9999985694885254,8.537257706331403e-12,happy,0.999998452935852
2_247_u,1.520704806523554e-08,4.105292461531462e-08,1.0,2.153090856646389e-12,happy,0.9999999589449223
2_248_u,4.621305942087428e-12,2.4205337734173327e-10,1.0,2.8362600462683574e-11,happy,0.999999999729584
2_250_u,8.690841059433296e-05,3.2416937190138384e-11,0.9989703893661499,0.0009426565957255661,happy,0.9980277327380074
2_251_u,1.2622057045386104e-11,1.0,6.80852672418214e-13,1.8164410134444836e-13,angry,-0.9999999999995007
2_253_u,1.775766686473723e-11,1.115477085700256e-10,1.0,8.530823616959005e-12,happy,0.9999999998799215
2_254_u,4.6969046707534545e-11,7.196949199789193e-12,1.0,1.9933821954198905e-11,happy,0.9999999999728693
2_255_u,0.00024075692635960877,0.9997420907020569,1.716114638838917e-05,3.5417562979644934e-12,angry,-0.9997249295592102
2_257_u,8.991083919052123e-12,2.1326398980114902e-11,1.0,8.511222976403943e-12,happy,0.9999999999701624
2_258_u,0.9999954700469971,3.5848640322910796e-07,2.197866251663072e-06,2.0741954358527437e-06,neutral,-2.3481558741877961e-07
2_259_u,3.041338292320006e-10,1.5613047963866644e-12,1.322706961320863e-11,1.0,sad,-0.9999999999883341
2_260_u,1.0,6.978966293758049e-09,2.157802365607142e-12,1.8928289925029818e-12,neutral,-6.978701320384945e-09
2_261_u,4.4509138041881613e-10,1.0,1.1425230761474836e-09,1.156548544000574e-13,angry,-0.9999999988575926
2_263_u,7.200962048869997e-11,1.2568124492517985e-11,1.0,6.264635945413266e-12,happy,0.9999999999811673
2_264_u,1.0,4.31123019228874e-12,2.3615177521807418e-11,3.4140532068072105e-10,neutral,-3.2210137335120237e-10
2_267_u,2.0496921868118356e-11,1.1442577788067787e-11,1.0,8.925505300128034e-12,happy,0.999999999979632
2_268_u,2.7568947125189425e-11,3.649005750339107e-11,1.0,1.1023777377050514e-11,happy,0.9999999999524861
2_27_u,1.259848562279453e-11,1.0,2.0220930236226203e-13,1.45605898757388e-13,angry,-0.9999999999999435
2_270_u,1.0,3.2140553239690117e-12,5.489976473427305e-09,4.387223739854562e-08,neutral,-3.8385474980442286e-08
2_271_u,0.15867406129837036,1.3076058014149794e-09,0.8413256406784058,2.901208517869236e-07,happy,0.8413253492499482
2_272_u,5.679292036653294e-10,7.166512175360573e-12,1.0,2.0384716484245224e-11,happy,0.9999999999724488
2_278_u,1.0869137534452733e-10,7.236826589374079e-12,1.0,2.1011347176025374e-11,happy,0.9999999999717518
2_279_u,1.0,1.7521708910173128e-12,6.925401918600471e-11,4.976066225736986e-10,neutral,-4.301047742787112e-10
2_28_u,1.0,4.874884784039635e-12,9.610911025359492e-12,9.135621426015206e-11,neutral,-8.66201880188322e-11
2_280_u,0.0013065309030935168,1.169336849571323e-10,0.9986935257911682,2.3862445353017847e-09,happy,0.99869352328799
2_281_u,4.391865759956204e-10,1.0,8.219985564612842e-13,3.889990001122723e-14,angry,-0.9999999999992168
2_282_u,2.9455207804091055e-12,1.0,1.5710462444862294e-12,2.264714430528711e-13,angry,-0.9999999999986554
2_283_u,0.41279712319374084,2.630235087508481e-07,0.5872025489807129,1.0556029383934629e-09,happy,0.5872022849016012
2_284_u,1.2001741614420247e-11,6.41290701097752e-11,1.0,6.730004140781398e-12,happy,0.9999999999291409
2_286_u,1.0,1.6359276129931932e-12,6.241572536591633e-11,1.0034498787447887e-09,neutral,-9.426700809918656e-10
2_287_u,8.602564207649266e-07,0.0038174414075911045,0.9961817264556885,2.1093715316111705e-11,happy,0.9923642850270037
2_288_u,8.920312211557757e-06,4.5268107838614124e-12,0.9999910593032837,5.564891880638356e-10,happy,0.9999910587422677
2_289_u,6.726363216413844e-11,5.8145654090180354e-12,1.0,1.6821505993691588e-11,happy,0.9999999999773639
2_29_u,1.0,1.8098832155200029e-10,1.1617105194483557e-10,9.312114968018648e-10,neutral,-9.960287664090295e-10
2_291_u,1.0,5.9687116360507275e-12,4.1190176269800816e-12,2.5676506060223758e-11,neutral,-2.7526200069294404e-11
2_292_u,3.6839473693817126e-09,1.0,2.1410377268847591e-13,5.865285064273265e-14,angry,-0.9999999999998446
2_293_u,1.0829855241756281e-11,2.267862697635792e-08,1.0,4.763441377453326e-11,happy,0.9999999772737386
2_294_u,0.9999998807907104,3.421141408360695e-12,1.7277069730425865e-07,4.987946500278895e-09,neutral,1.677793296625714e-07
2_295_u,8.521098757152679e-12,1.0,3.9820127447146025e-13,1.06108189997043e-13,angry,-0.9999999999997079
2_297_u,1.0,2.8716354381203013e-12,4.325580171826715e-11,4.820918109160743e-10,neutral,-4.417076446359275e-10
2_299_u,0.9982948899269104,0.0017003404209390283,4.817078661289997e-06,2.9963967307367056e-08,neutral,-0.0016955533062450456
2_3_u,1.1245058217923543e-08,1.0176060688538158e-10,1.0,5.41167241227547e-12,happy,0.9999999998928277
2_30_u,1.0,1.5951483189891036e-11,4.086230485922382e-12,3.016615776618714e-11,neutral,-4.2031410470155794e-11
2_300_u,0.00014431461750064045,0.999855637550354,1.2461861403911811e-11,1.3919078563351395e-12,angry,-0.9998556375392841
2_301_u,6.024541282512175e-11,1.0,3.3368387263379984e-13,7.23012754809578e-14,angry,-0.9999999999997387
2_302_u,8.778656274133212e-11,1.1336371945336321e-11,1.0,7.933149796801597e-12,happy,0.9999999999807305
2_303_u,1.0,1.1707782096234687e-12,4.7487169752002956e-08,5.284991289045138e-08,neutral,-5.363913916658046e-09
2_305_u,0.0009465827024541795,1.2029174323302527e-09,0.999053418636322,3.364752254597647e-09,happy,0.9990534140686523
2_306_u,5.584109286083105e-10,0.009777146391570568,0.9902228116989136,2.6434305411271453e-08,happy,0.9804456388730376
2_31_u,1.0,5.3031767345557146e-12,2.561923728716664e-10,7.056051923304274e-12,neutral,2.438331442138064e-10
2_310_u,1.0,3.460634279139896e-10,2.543463053020223e-12,3.977870116633753e-12,neutral,-3.474978349776031e-10
2_312_u,1.0,6.445043717467902e-12,5.2158225655185575e-12,3.793424602216433e-11,neutral,-3.9163467174113675e-11
2_313_u,1.0,1.6917185968051696e-12,2.379403965524496e-11,2.719885983104575e-10,neutral,-2.4988627725201773e-10
2_314_u,1.0,1.539059678312693e-11,8.332317474879503e-12,2.2440771463294595e-11,neutral,-2.9499050771542024e-11
2_315_u,1.0,6.640704696206368e-13,4.521416921421384e-11,1.3975774704189092e-10,neutral,-9.520764829729772e-11
2_316_u,1.0,1.0818231727105498e-11,1.4192151620573412e-10,1.1295304969127784e-10,neutral,1.8150234787350783e-11
2_317_u,1.0,2.5821818641635907e-12,1.7962749343514162e-10,9.43538802644639e-10,neutral,-7.664934910736609e-10
2_318_u,1.0,8.167567642179685e-13,6.939553931495368e-10,1.0190069898996512e-09,neutral,-3.258683535143324e-10
2_319_u,1.2646250366343814e-11,2.6202064823399596e-11,1.0,8.7299620657455e-12,happy,0.9999999999650679
2_322_u,1.0,1.5008938102772929e-12,1.302777330458582e-10,1.1988254833283918e-09,neutral,-1.0700486440928109e-09
2_323_u,1.0,1.913764502772808e-12,5.6108544893573864e-11,4.891524407746317e-10,neutral,-4.3495766038383066e-10
2_326_u,1.0,3.350673471319565e-12,1.2932598568438092e-11,4.719644675077461e-10,neutral,-4.623825424106276e-10
2_33_u,5.390826673945526e-10,1.0,3.2396529035805255e-12,3.4923377124213006e-13,angry,-0.9999999999971096
2_334_u,1.0,4.919383043283654e-12,6.460169638816682e-12,6.095254162508112e-11,neutral,-5.94117550295481e-11
2_337_u,0.1171286553144455,0.8820787072181702,0.0007910106796771288,1.6501506934218924e-06,angry,-0.8812893466891865
2_338_u,3.89489640539864e-09,9.537360483591328e-07,0.9999990463256836,8.97387858467269e-11,happy,0.9999980924998965
2_339_u,1.2983610986339045e-07,1.5055843941361169e-12,0.9999998807907104,6.677557812251322e-11,happy,0.9999998807224293
2_34_u,1.0,5.2152952095818605e-12,1.0656545958165342e-11,5.030918737158885e-11,neutral,-4.4867936623005367e-11
2_340_u,1.6842116243309668e-11,3.3171132507447965e-11,1.0,7.167674440089478e-12,happy,0.9999999999596612
2_341_u,1.0,1.8683307938943683e-12,2.6249585838300504e-11,1.2470086074856113e-10,neutral,-1.0031960570415499e-10
2_342_u,1.0,3.052714765000575e-12,1.1442676806083796e-09,1.0082928270094271e-08,neutral,-8.941713304250892e-09
2_343_u,1.0,1.4954331176153524e-12,2.253174036237482e-11,1.735710880579333e-10,neutral,-1.5253478081317384e-10
